CustID,age,job,marital,education
26486,39,management,single,tertiary
26487,31,management,single,tertiary
26488,38,technician,married,tertiary
26489,50,services,divorced,secondary
26490,32,blue-collar,single,secondary
26491,45,management,married,secondary
26492,33,management,single,tertiary
26493,35,blue-collar,single,secondary
26494,33,management,single,tertiary
26495,30,management,single,tertiary
26496,52,admin.,married,secondary
26497,50,blue-collar,married,primary
26498,52,management,married,tertiary
26499,35,services,single,secondary
26500,45,entrepreneur,married,tertiary
26501,34,blue-collar,single,primary
26502,43,entrepreneur,single,primary
26503,31,management,married,tertiary
26504,54,management,married,tertiary
26505,33,management,married,tertiary
26506,31,self-employed,single,unknown
26507,33,management,single,tertiary
26508,37,services,married,secondary
26509,53,management,divorced,primary
26510,58,entrepreneur,married,tertiary
26511,48,unemployed,married,secondary
26512,40,management,married,tertiary
26513,36,services,divorced,secondary
26514,33,management,married,tertiary
26515,33,technician,married,tertiary
26516,33,blue-collar,married,primary
26517,37,management,divorced,tertiary
26518,51,technician,married,secondary
26519,57,retired,single,primary
26520,31,blue-collar,single,secondary
26521,46,technician,married,tertiary
26522,35,technician,married,secondary
26523,55,management,married,tertiary
26524,32,services,single,secondary
26525,30,management,single,tertiary
26526,32,blue-collar,married,secondary
26527,41,management,married,tertiary
26528,35,unemployed,married,secondary
26529,51,unemployed,married,secondary
26530,43,technician,married,secondary
26531,40,management,married,tertiary
26532,37,technician,divorced,secondary
26533,38,admin.,single,secondary
26534,33,services,married,secondary
26535,52,retired,married,secondary
26536,31,technician,single,secondary
26537,35,management,married,tertiary
26538,32,management,single,tertiary
26539,31,technician,single,secondary
26540,33,management,single,tertiary
26541,30,admin.,single,secondary
26542,31,blue-collar,married,primary
26543,32,entrepreneur,married,tertiary
26544,35,management,single,tertiary
26545,36,self-employed,married,secondary
26546,40,self-employed,divorced,tertiary
26547,35,blue-collar,divorced,tertiary
26548,42,services,married,tertiary
26549,31,technician,single,tertiary
26550,40,services,married,secondary
26551,35,unemployed,single,secondary
26552,32,blue-collar,married,secondary
26553,52,self-employed,married,secondary
26554,35,management,married,tertiary
26555,42,services,divorced,secondary
26556,45,management,divorced,secondary
26557,37,services,single,secondary
26558,56,retired,divorced,secondary
26559,59,blue-collar,married,secondary
26560,45,housemaid,married,secondary
26561,36,management,married,tertiary
26562,35,management,divorced,tertiary
26563,32,blue-collar,married,primary
26564,30,services,single,primary
26565,42,management,divorced,primary
26566,58,management,married,secondary
26567,39,blue-collar,single,primary
26568,36,admin.,single,tertiary
26569,43,management,married,tertiary
26570,35,management,divorced,tertiary
26571,30,management,married,tertiary
26572,32,services,married,secondary
26573,34,blue-collar,married,secondary
26574,39,technician,married,secondary
26575,30,admin.,married,secondary
26576,49,technician,divorced,secondary
26577,57,retired,married,primary
26578,54,management,married,secondary
26579,37,self-employed,married,tertiary
26580,49,management,married,tertiary
26581,30,blue-collar,divorced,secondary
26582,34,blue-collar,married,secondary
26583,54,admin.,married,secondary
26584,52,admin.,married,primary
26585,57,entrepreneur,married,tertiary
26586,41,admin.,married,secondary
26587,48,management,married,tertiary
26588,33,technician,married,secondary
26589,55,technician,married,secondary
26590,30,self-employed,single,secondary
26591,48,management,married,secondary
26592,30,blue-collar,married,secondary
26593,41,admin.,single,secondary
26594,31,housemaid,single,tertiary
26595,45,technician,divorced,secondary
26596,30,management,single,tertiary
26597,39,admin.,married,secondary
26598,35,self-employed,married,tertiary
26599,56,management,married,secondary
26600,42,blue-collar,married,secondary
26601,34,technician,married,secondary
26602,35,entrepreneur,married,secondary
26603,47,unemployed,married,tertiary
26604,40,entrepreneur,married,tertiary
26605,32,unemployed,single,tertiary
26606,44,self-employed,married,tertiary
26607,33,management,married,tertiary
26608,41,technician,married,tertiary
26609,31,blue-collar,married,secondary
26610,59,management,married,unknown
26611,45,entrepreneur,married,tertiary
26612,49,management,married,secondary
26613,46,blue-collar,single,primary
26614,39,admin.,married,secondary
26615,55,blue-collar,married,primary
26616,54,unemployed,married,primary
26617,45,management,married,tertiary
26618,40,self-employed,married,tertiary
26619,46,blue-collar,married,secondary
26620,50,entrepreneur,divorced,tertiary
26621,30,blue-collar,single,secondary
26622,44,entrepreneur,married,secondary
26623,32,management,single,tertiary
26624,34,blue-collar,married,primary
26625,34,management,single,tertiary
26626,33,housemaid,married,tertiary
26627,55,services,divorced,tertiary
26628,46,self-employed,married,tertiary
26629,49,services,married,unknown
26630,39,blue-collar,married,primary
26631,50,management,married,secondary
26632,32,technician,single,tertiary
26633,32,admin.,single,secondary
26634,47,technician,married,secondary
26635,56,management,married,tertiary
26636,54,blue-collar,married,primary
26637,40,blue-collar,married,primary
26638,53,retired,married,tertiary
26639,35,technician,married,secondary
26640,35,management,married,tertiary
26641,51,blue-collar,married,primary
26642,40,housemaid,married,secondary
26643,35,management,married,tertiary
26644,41,management,divorced,tertiary
26645,39,entrepreneur,married,primary
26646,30,management,single,tertiary
26647,39,management,married,tertiary
26648,39,technician,divorced,secondary
26649,39,admin.,single,secondary
26650,52,services,single,secondary
26651,56,retired,single,tertiary
26652,34,management,married,tertiary
26653,32,management,single,tertiary
26654,46,technician,divorced,secondary
26655,51,technician,divorced,tertiary
26656,46,services,married,tertiary
26657,57,unemployed,divorced,secondary
26658,38,technician,married,secondary
26659,35,self-employed,married,tertiary
26660,41,blue-collar,single,secondary
26661,38,blue-collar,married,primary
26662,43,management,married,tertiary
26663,47,management,married,unknown
26664,54,management,married,tertiary
26665,48,services,single,secondary
26666,32,management,married,tertiary
26667,31,housemaid,married,secondary
26668,34,management,married,secondary
26669,31,technician,single,tertiary
26670,32,management,married,tertiary
26671,32,technician,married,secondary
26672,34,admin.,single,tertiary
26673,51,entrepreneur,married,secondary
26674,54,technician,married,secondary
26675,51,retired,married,tertiary
26676,32,technician,divorced,secondary
26677,40,student,married,secondary
26678,30,unemployed,single,tertiary
26679,35,self-employed,single,tertiary
26680,31,blue-collar,married,secondary
26681,44,admin.,married,tertiary
26682,33,entrepreneur,single,secondary
26683,31,unemployed,married,secondary
26684,32,blue-collar,married,primary
26685,32,self-employed,married,tertiary
26686,53,retired,married,tertiary
26687,36,self-employed,single,tertiary
26688,49,admin.,single,secondary
26689,33,management,married,tertiary
26690,32,technician,married,secondary
26691,41,blue-collar,married,primary
26692,43,blue-collar,single,secondary
26693,32,services,single,secondary
26694,33,management,single,tertiary
26695,54,admin.,married,secondary
26696,35,management,single,tertiary
26697,41,management,married,tertiary
26698,48,admin.,married,secondary
26699,33,self-employed,married,tertiary
26700,33,management,single,tertiary
26701,39,housemaid,married,secondary
26702,53,unemployed,divorced,secondary
26703,46,blue-collar,married,secondary
26704,38,services,married,secondary
26705,40,management,married,secondary
26706,33,management,married,tertiary
26707,44,services,married,primary
26708,30,admin.,married,secondary
26709,35,technician,single,unknown
26710,32,unemployed,married,secondary
26711,51,services,married,unknown
26712,30,services,single,secondary
26713,30,student,single,secondary
26714,32,blue-collar,single,secondary
26715,54,services,married,unknown
26716,33,management,single,tertiary
26717,59,housemaid,married,primary
26718,45,management,single,secondary
26719,31,services,single,secondary
26720,30,management,single,tertiary
26721,33,self-employed,married,tertiary
26722,37,blue-collar,married,secondary
26723,37,technician,married,tertiary
26724,30,management,married,tertiary
26725,53,management,married,tertiary
26726,41,management,married,tertiary
26727,34,management,divorced,tertiary
26728,43,blue-collar,married,secondary
26729,58,blue-collar,divorced,primary
26730,33,technician,single,tertiary
26731,32,blue-collar,married,secondary
26732,50,management,married,secondary
26733,40,blue-collar,single,secondary
26734,46,services,married,secondary
26735,54,management,married,tertiary
26736,34,blue-collar,married,secondary
26737,53,technician,married,secondary
26738,53,management,married,tertiary
26739,57,retired,married,primary
26740,42,blue-collar,married,primary
26741,53,self-employed,married,tertiary
26742,42,self-employed,married,secondary
26743,47,blue-collar,married,secondary
26744,46,technician,married,secondary
26745,50,technician,married,secondary
26746,41,housemaid,single,secondary
26747,48,retired,married,primary
26748,32,management,married,tertiary
26749,30,unknown,single,unknown
